STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER
MAHARASHTRA,AMRAVATI COMMR.,2008,18,30
MAHARASHTRA,AMRAVATI RURAL,2008,75,27
MAHARASHTRA,AURANGABAD COMMR.,2008,39,38
MAHARASHTRA,AURANGABAD RURAL,2008,56,36
MAHARASHTRA,BEED,2008,61,34
MAHARASHTRA,BHANDARA,2008,28,14
MAHARASHTRA,BULDHANA,2008,54,47
MAHARASHTRA,CHANDRAPUR,2008,51,47
MAHARASHTRA,DHULE,2008,54,38
MAHARASHTRA,GADCHIROLI,2008,56,33
MAHARASHTRA,GONDIA,2008,35,14
MAHARASHTRA,HINGOLI,2008,43,29
MAHARASHTRA,JALGAON,2008,83,57
MAHARASHTRA,JALNA,2008,58,33
MAHARASHTRA,KOLHAPUR,2008,59,26
MAHARASHTRA,LATUR,2008,74,28
MAHARASHTRA,MUMBAI COMMR.,2008,210,132
MAHARASHTRA,MUMBAI RLY.,2008,8,1
MAHARASHTRA,NAGPUR COMMR.,2008,100,57
MAHARASHTRA,NAGPUR RLY.,2008,5,7
MAHARASHTRA,NAGPUR RURAL,2008,77,45
MAHARASHTRA,NANDED,2008,88,57
MAHARASHTRA,NANDURBAR,2008,30,14
MAHARASHTRA,NASIK COMMR.,2008,43,31
MAHARASHTRA,NASIK RURAL,2008,90,55
MAHARASHTRA,NAVI MUMBAI,2008,61,39
MAHARASHTRA,OSMANABAD,2008,53,25
MAHARASHTRA,PARBHANI,2008,49,37
MAHARASHTRA,PUNE COMMR.,2008,137,141
MAHARASHTRA,PUNE RLY.,2008,2,2
MAHARASHTRA,PUNE RURAL,2008,146,77
MAHARASHTRA,RAIGAD,2008,43,31
MAHARASHTRA,RATNAGIRI,2008,18,15
MAHARASHTRA,SANGLI,2008,46,27
MAHARASHTRA,SATARA,2008,60,27
MAHARASHTRA,SINDHUDURG,2008,6,7
MAHARASHTRA,SOLAPUR COMMR.,2008,17,15
MAHARASHTRA,SOLAPUR RURAL,2008,88,59
MAHARASHTRA,THANE COMMR.,2008,99,76
MAHARASHTRA,THANE RURAL,2008,147,39
MAHARASHTRA,WARDHA,2008,36,27
MAHARASHTRA,WASHIM,2008,30,29
MAHARASHTRA,YAVATMAL,2008,74,55
MAHARASHTRA,TOTAL,2008,2795,1837
MANIPUR,BISHNUPUR,2008,16,43
MANIPUR,CHANDEL,2008,13,10
MANIPUR,CHURACHANDPUR,2008,18,5
MANIPUR,CID,2008,0,0
MANIPUR,IMPHAL EAST,2008,30,103
MANIPUR,IMPHAL WEST,2008,42,192
MANIPUR,SENAPATI,2008,14,6
MANIPUR,TAMENGLONG,2008,3,3
MANIPUR,THOUBAL,2008,46,126
MANIPUR,UKHRUL,2008,5,10
MANIPUR,TOTAL,2008,187,498
MEGHALAYA,GARO HILLS EAST,2008,10,5
MEGHALAYA,GARO HILLS SOUTH,2008,4,1
MEGHALAYA,GARO HILLS WEST,2008,16,20
MEGHALAYA,JAINTIA HILLS,2008,38,5
MEGHALAYA,KHASI HILLS EAST,2008,30,16
MEGHALAYA,KHASI HILLS WEST,2008,13,7
MEGHALAYA,RI-BHOI,2008,15,1
MEGHALAYA,TOTAL,2008,126,55
MIZORAM,AIZAWL,2008,12,7
MIZORAM,CHAMPHAI,2008,4,1
MIZORAM,KOLASIB,2008,2,1
MIZORAM,LAWNGTLAI,2008,3,1
MIZORAM,LUNGLEI,2008,8,0
MIZORAM,MAMIT,2008,1,0
MIZORAM,SAIHA,2008,2,0
MIZORAM,SERCHHIP,2008,3,0
MIZORAM,TOTAL,2008,35,10
NAGALAND,DIMAPUR,2008,64,13
NAGALAND,KIPHIRE,2008,4,0
NAGALAND,KOHIMA,2008,27,7
NAGALAND,LONGLENG,2008,0,2
NAGALAND,MOKOKCHUNG,2008,15,3
NAGALAND,MON,2008,12,5
NAGALAND,PEREN,2008,4,2
NAGALAND,PHEK,2008,9,8
NAGALAND,TUENSANG,2008,3,0
NAGALAND,WOKHA,2008,5,5
NAGALAND,ZUNHEBOTO,2008,0,2
NAGALAND,TOTAL,2008,143,47
ODISHA,ANGUL,2008,53,64
ODISHA,BALASORE,2008,31,44
ODISHA,BARAGARH,2008,35,77
ODISHA,BERHAMPUR,2008,12,51
ODISHA,BHADRAK,2008,34,20
ODISHA,BOLANGIR,2008,30,41
ODISHA,BOUDH,2008,10,8
ODISHA,CUTTACK,2008,26,38
ODISHA,DCP BBSR,2008,51,58
ODISHA,DCP CTC,2008,14,21
ODISHA,DEOGARH,2008,16,47
ODISHA,DHENKANAL,2008,50,54
ODISHA,GAJAPATI,2008,14,15
ODISHA,GANJAM,2008,68,142
ODISHA,JAGATSINGHPUR,2008,24,9
ODISHA,JAJPUR,2008,74,66
ODISHA,JHARSUGUDA,2008,27,29
ODISHA,KALAHANDI,2008,24,15
ODISHA,KANDHAMAL,2008,27,30
ODISHA,KENDRAPARA,2008,53,8
ODISHA,KEONJHAR,2008,91,152
ODISHA,KHURDA,2008,19,11
ODISHA,KORAPUT,2008,51,52
ODISHA,MALKANGIR,2008,46,34
ODISHA,MAYURBHANJ,2008,83,65
ODISHA,NAYAGARH,2008,33,8
ODISHA,NOWRANGPUR,2008,26,29
ODISHA,NUAPADA,2008,11,8
ODISHA,PURI,2008,25,33
ODISHA,RAYAGADA,2008,24,10
ODISHA,ROURKELA,2008,54,39
ODISHA,SAMBALPUR,2008,49,55
ODISHA,SONEPUR,2008,7,28
ODISHA,SRP(CUTTACK),2008,2,3
ODISHA,SRP(ROURKELA),2008,8,2
ODISHA,SUNDARGARH,2008,48,49
ODISHA,TOTAL,2008,1250,1415
PUNJAB,AMRITSAR,2008,46,71
PUNJAB,AMRITSAR RURAL,2008,29,39
PUNJAB,BARNALA,2008,24,33
PUNJAB,BATALA,2008,13,12
PUNJAB,BHATINDA,2008,44,63
PUNJAB,FARIDKOT,2008,17,20
PUNJAB,FATEHGARH SAHIB,2008,17,11
PUNJAB,FEROZPUR,2008,56,68
PUNJAB,G.R.P,2008,11,2
PUNJAB,GURDASPUR,2008,20,21
PUNJAB,HOSHIARPUR,2008,33,49
PUNJAB,JALANDHAR,2008,72,105
PUNJAB,KAPURTHALA,2008,23,70
PUNJAB,KHANNA,2008,21,16
PUNJAB,LUDHIANA,2008,73,69
PUNJAB,LUDHIANA RURAL,2008,16,20
PUNJAB,MANSA,2008,31,42
PUNJAB,MOGA,2008,27,29
PUNJAB,MUKTSAR,2008,25,42
PUNJAB,PATIALA,2008,42,49
PUNJAB,ROPAR,2008,9,14
PUNJAB,SANGRUR,2008,42,53
PUNJAB,SAS NGR,2008,26,10
PUNJAB,SBS NAGAR,2008,20,12
PUNJAB,TARN TARAN,2008,32,36
PUNJAB,TOTAL,2008,769,956
RAJASTHAN,AJMER,2008,47,36
RAJASTHAN,ALWAR,2008,101,59
RAJASTHAN,BANSWARA,2008,33,18
RAJASTHAN,BARAN,2008,37,109
RAJASTHAN,BARMER,2008,18,23
RAJASTHAN,BHARATPUR,2008,63,53
RAJASTHAN,BHILWARA,2008,37,35
RAJASTHAN,BIKANER,2008,38,70
RAJASTHAN,BUNDI,2008,17,67
RAJASTHAN,CHITTORGARH,2008,36,20
RAJASTHAN,CHURU,2008,16,39
RAJASTHAN,DAUSA,2008,33,32
RAJASTHAN,DHOLPUR,2008,51,77
RAJASTHAN,DUNGARPUR,2008,23,15
RAJASTHAN,G.R.P.,2008,4,4
RAJASTHAN,GANGANAGAR,2008,39,71
RAJASTHAN,HANUMANGARH,2008,55,82
RAJASTHAN,JAIPUR EAST,2008,15,27
RAJASTHAN,JAIPUR NORTH,2008,14,37
RAJASTHAN,JAIPUR RURAL,2008,66,32
RAJASTHAN,JAIPUR SOUTH,2008,17,25
RAJASTHAN,JAISALMER,2008,6,1
RAJASTHAN,JALORE,2008,24,19
RAJASTHAN,JHALAWAR,2008,58,99
RAJASTHAN,JHUNJHUNU,2008,34,20
RAJASTHAN,JODHPUR CITY,2008,13,56
RAJASTHAN,JODHPUR RURAL,2008,14,34
RAJASTHAN,KARAULI,2008,39,34
RAJASTHAN,KOTA CITY,2008,36,132
RAJASTHAN,KOTA RURAL,2008,33,41
RAJASTHAN,NAGAUR,2008,36,42
RAJASTHAN,PALI,2008,33,24
RAJASTHAN,PRATAPGARH,2008,20,24
RAJASTHAN,RAJSAMAND,2008,17,7
RAJASTHAN,SAWAI MADHOPUR,2008,25,31
RAJASTHAN,SIKAR,2008,43,28
RAJASTHAN,SIROHI,2008,26,21
RAJASTHAN,TONK,2008,15,28
RAJASTHAN,UDAIPUR,2008,65,77
RAJASTHAN,TOTAL,2008,1297,1649
SIKKIM,EAST,2008,5,5
SIKKIM,NORTH,2008,1,2
SIKKIM,SOUTH,2008,1,0
SIKKIM,WEST,2008,2,0
SIKKIM,TOTAL,2008,9,7
TAMIL NADU,CHENNAI,2008,100,130
TAMIL NADU,CHENNAI RLY.,2008,0,5
TAMIL NADU,CHENNAISUBURBAN,2008,74,76
TAMIL NADU,COIMBATORE RURAL,2008,88,77
TAMIL NADU,COIMBATORE URBAN,2008,20,28
TAMIL NADU,CUDDALORE,2008,63,71
TAMIL NADU,DHARMAPURI,2008,49,57
TAMIL NADU,DINDIGUL,2008,56,71
TAMIL NADU,ERODE,2008,60,43
TAMIL NADU,KANCHIPURAM,2008,75,76
TAMIL NADU,KANYAKUMARI,2008,29,58
TAMIL NADU,KARUR,2008,21,16
TAMIL NADU,KRISHNAGIRI,2008,54,65
TAMIL NADU,MADURAI RURAL,2008,55,79
TAMIL NADU,MADURAI URBAN,2008,39,38
TAMIL NADU,NAGAPATTINAM,2008,47,64
TAMIL NADU,NAMAKKAL,2008,46,34
TAMIL NADU,NILGIRIS,2008,6,10
TAMIL NADU,PERAMBALUR,2008,29,50
TAMIL NADU,PUDUKOTTAI,2008,37,42
TAMIL NADU,RAMNATHAPURAM,2008,45,95
TAMIL NADU,SALEM RURAL,2008,69,103
TAMIL NADU,SALEM URBAN,2008,29,40
TAMIL NADU,SIVAGANGAI,2008,34,47
TAMIL NADU,THANJAVUR,2008,66,93
TAMIL NADU,THENI,2008,28,55
TAMIL NADU,THIRUNELVELI RURAL,2008,89,248
TAMIL NADU,THIRUNELVELI URBAN,2008,20,45
TAMIL NADU,THIRUVALLUR,2008,35,41
TAMIL NADU,THIRUVANNAMALAI,2008,32,65
TAMIL NADU,THIRUVARUR,2008,26,36
TAMIL NADU,THOOTHUGUDI,2008,72,127
TAMIL NADU,TRICHY RLY.,2008,1,1
TAMIL NADU,TRICHY RURAL,2008,55,27
TAMIL NADU,TRICHY URBAN,2008,13,30
TAMIL NADU,VELLORE,2008,74,33
TAMIL NADU,VILLUPURAM,2008,82,78
TAMIL NADU,VIRUDHUNAGAR,2008,41,73
TAMIL NADU,TOTAL,2008,1759,2327
TRIPURA,DHALAI,2008,20,3
TRIPURA,NORTH,2008,28,16
TRIPURA,SOUTH,2008,35,20
TRIPURA,WEST,2008,72,14
TRIPURA,TOTAL,2008,155,53
UTTAR PRADESH,AGRA,2008,109,133
UTTAR PRADESH,ALIGARH,2008,139,143
UTTAR PRADESH,ALLAHABAD,2008,143,89
UTTAR PRADESH,AMBEDKAR NAGAR,2008,33,19
UTTAR PRADESH,AURAIYA,2008,26,20
UTTAR PRADESH,AZAMGARH,2008,74,37
UTTAR PRADESH,BADAUN,2008,68,109
UTTAR PRADESH,BAGHPAT,2008,66,70
UTTAR PRADESH,BAHRAICH,2008,46,39
UTTAR PRADESH,BALLIA,2008,32,39
UTTAR PRADESH,BALRAMPUR,2008,15,11
UTTAR PRADESH,BANDA,2008,37,21
UTTAR PRADESH,BARABANKI,2008,54,70
UTTAR PRADESH,BAREILLY,2008,130,162
UTTAR PRADESH,BASTI,2008,26,22
UTTAR PRADESH,BIJNOR,2008,93,68
UTTAR PRADESH,BULANDSHAHAR,2008,104,98
UTTAR PRADESH,CHANDOLI,2008,24,27
UTTAR PRADESH,CHITRAKOOT DHAM,2008,28,14
UTTAR PRADESH,DEORIA,2008,33,16
UTTAR PRADESH,ETAH,2008,64,82
UTTAR PRADESH,ETAWAH,2008,70,72
UTTAR PRADESH,FAIZABAD,2008,43,14
UTTAR PRADESH,FATEHGARH,2008,65,60
UTTAR PRADESH,FATEHPUR,2008,74,35
UTTAR PRADESH,FIROZABAD,2008,121,139
UTTAR PRADESH,G.R.P.,2008,14,16
UTTAR PRADESH,GAUTAMBUDH NAGAR,2008,65,63
UTTAR PRADESH,GHAZIABAD,2008,143,138
UTTAR PRADESH,GHAZIPUR,2008,41,36
UTTAR PRADESH,GONDA,2008,49,53
UTTAR PRADESH,GORAKHPUR,2008,76,38
UTTAR PRADESH,HAMIRPUR,2008,23,8
UTTAR PRADESH,HARDOI,2008,71,53
UTTAR PRADESH,HATHRAS,2008,58,40
UTTAR PRADESH,J.P.NAGAR,2008,42,30
UTTAR PRADESH,JALAUN,2008,43,12
UTTAR PRADESH,JAUNPUR,2008,40,51
UTTAR PRADESH,JHANSI,2008,33,21
UTTAR PRADESH,KANNAUJ,2008,37,37
UTTAR PRADESH,KANPUR DEHAT,2008,50,35
UTTAR PRADESH,KANPUR NAGAR,2008,168,114
UTTAR PRADESH,KANSHIRAM NAGAR,2008,60,54
UTTAR PRADESH,KAUSHAMBI,2008,56,31
UTTAR PRADESH,KHIRI,2008,79,77
UTTAR PRADESH,KUSHI NAGAR,2008,22,10
UTTAR PRADESH,LALITPUR,2008,22,4
UTTAR PRADESH,LUCKNOW,2008,130,160
UTTAR PRADESH,MAHARAJGANJ,2008,24,4
UTTAR PRADESH,MAHOBA,2008,23,11
UTTAR PRADESH,MAINPURI,2008,100,98
UTTAR PRADESH,MATHURA,2008,95,123
UTTAR PRADESH,MAU,2008,27,38
UTTAR PRADESH,MEERUT,2008,166,160
UTTAR PRADESH,MIRZAPUR,2008,51,15
UTTAR PRADESH,MORADABAD,2008,126,118
UTTAR PRADESH,MUZAFFARNAGAR,2008,168,175
UTTAR PRADESH,PILIBHIT,2008,47,60
UTTAR PRADESH,PRATAPGARH,2008,48,64
UTTAR PRADESH,RAIBAREILLY,2008,63,47
UTTAR PRADESH,RAMPUR,2008,56,94
UTTAR PRADESH,SAHARANPUR,2008,56,73
UTTAR PRADESH,SANT KABIRNAGAR,2008,12,17
UTTAR PRADESH,SHAHJAHANPUR,2008,114,143
UTTAR PRADESH,SHRAWASTI,2008,20,13
UTTAR PRADESH,SIDHARTHNAGAR,2008,19,11
UTTAR PRADESH,SITAPUR,2008,82,69
UTTAR PRADESH,SONBHADRA,2008,39,10
UTTAR PRADESH,ST.RAVIDASNAGAR,2008,19,20
UTTAR PRADESH,SULTANPUR,2008,54,82
UTTAR PRADESH,UNNAO,2008,58,61
UTTAR PRADESH,VARANASI,2008,58,37
UTTAR PRADESH,TOTAL,2008,4564,4233
UTTARAKHAND,ALMORA,2008,12,7
UTTARAKHAND,BAGESHWAR,2008,6,0
UTTARAKHAND,CHAMOLI,2008,1,2
UTTARAKHAND,CHAMPAWAT,2008,2,2
UTTARAKHAND,DEHRADUN,2008,42,51
UTTARAKHAND,HARIDWAR,2008,74,62
UTTARAKHAND,NAINITAL,2008,24,24
UTTARAKHAND,PAURI GARHWAL,2008,4,5
UTTARAKHAND,PITHORAGARH,2008,3,6
UTTARAKHAND,RUDRA PRAYAG,2008,0,0
UTTARAKHAND,TEHRI GARHWAL,2008,7,4
UTTARAKHAND,UDHAMSINGH NAGAR,2008,45,50
UTTARAKHAND,UTTARKASHI,2008,3,4
UTTARAKHAND,TOTAL,2008,223,217
WEST BENGAL,24 PARGANAS NORTH,2008,192,168
WEST BENGAL,24 PARGANAS SOUTH,2008,239,35
WEST BENGAL,ASANSOL,2008,40,13
WEST BENGAL,BANKURA,2008,54,37
WEST BENGAL,BIRBHUM,2008,96,24
WEST BENGAL,BURDWAN,2008,91,69
WEST BENGAL,COOCHBEHAR,2008,57,51
WEST BENGAL,DAKSHIN DINAJPUR,2008,33,109
WEST BENGAL,DARJEELING,2008,48,1
WEST BENGAL,HOOGHLY,2008,92,84
WEST BENGAL,HOWRAH,2008,82,11
WEST BENGAL,HOWRAH G.R.P.,2008,5,42
WEST BENGAL,JALPAIGURI,2008,126,134
WEST BENGAL,KHARAGPUR G.R.P.,2008,7,0
WEST BENGAL,KOLKATA,2008,51,77
WEST BENGAL,MALDA,2008,78,129
WEST BENGAL,MURSHIDABAD,2008,134,237
WEST BENGAL,NADIA,2008,102,345
WEST BENGAL,PASCHIM MIDNAPUR,2008,98,40
WEST BENGAL,PURAB MIDNAPUR,2008,63,26
WEST BENGAL,PURULIA,2008,44,0
WEST BENGAL,SEALDAH G.R.P.,2008,10,2
WEST BENGAL,SILIGURI G.R.P.,2008,2,0
WEST BENGAL,UTTAR DINAJPUR,2008,67,98
WEST BENGAL,TOTAL,2008,1811,1732
A & N ISLANDS,ANDAMAN,2008,8,10
A & N ISLANDS,NICOBAR,2008,0,1
A & N ISLANDS,TOTAL,2008,8,11
CHANDIGARH,CHANDIGARH,2008,17,28
CHANDIGARH,TOTAL,2008,17,28
D & N HAVELI,D and N HAVELI,2008,9,2
D & N HAVELI,TOTAL,2008,9,2
DAMAN & DIU,DAMAN,2008,2,1
DAMAN & DIU,DIU,2008,0,1
DAMAN & DIU,TOTAL,2008,2,2
DELHI UT,CAW,2008,0,0
DELHI UT,CENTRAL,2008,34,33
DELHI UT,CRIME BRANCH,2008,1,1
DELHI UT,DELHI UT TOTAL,2008,554,389
DELHI UT,EAST,2008,49,51
DELHI UT,EOW,2008,0,0
DELHI UT,GRP(RLY),2008,6,0
DELHI UT,IGI AIRPORT,2008,1,1
DELHI UT,NEW DELHI,2008,9,3
DELHI UT,NORTH,2008,25,18
DELHI UT,NORTH-EAST,2008,92,50
DELHI UT,NORTH-WEST,2008,54,48
DELHI UT,OUTER,2008,77,53
DELHI UT,SOUTH,2008,37,18
DELHI UT,SOUTH-EAST,2008,66,37
DELHI UT,SOUTH-WEST,2008,57,36
DELHI UT,STF,2008,0,10
DELHI UT,WEST,2008,46,30
LAKSHADWEEP,LAKSHADWEEP,2008,1,0
LAKSHADWEEP,TOTAL,2008,1,0
PUDUCHERRY,KARAIKAL,2008,5,6
PUDUCHERRY,PUDUCHERRY,2008,30,29
PUDUCHERRY,TOTAL,2008,35,35
ANDHRA PRADESH,ADILABAD,2009,85,39
ANDHRA PRADESH,ANANTAPUR,2009,140,78
ANDHRA PRADESH,CHITTOOR,2009,85,68
ANDHRA PRADESH,CUDDAPAH,2009,93,44
ANDHRA PRADESH,CYBERABAD,2009,186,84
ANDHRA PRADESH,EAST GODAVARI,2009,93,96
ANDHRA PRADESH,GUNTAKAL RLY.,2009,7,0
ANDHRA PRADESH,GUNTUR,2009,150,140
ANDHRA PRADESH,HYDERABAD CITY,2009,153,110
ANDHRA PRADESH,KARIMNAGAR,2009,91,98
ANDHRA PRADESH,KHAMMAM,2009,118,69
ANDHRA PRADESH,KRISHNA,2009,72,104
ANDHRA PRADESH,KURNOOL,2009,103,170
ANDHRA PRADESH,MAHABOOBNAGAR,2009,158,68
ANDHRA PRADESH,MEDAK,2009,120,61
ANDHRA PRADESH,NALGONDA,2009,124,63
ANDHRA PRADESH,NELLORE,2009,66,82
ANDHRA PRADESH,NIZAMABAD,2009,106,55
ANDHRA PRADESH,PRAKASHAM,2009,78,91
ANDHRA PRADESH,RANGA REDDY,2009,63,27
ANDHRA PRADESH,SECUNDERABAD RLY.,2009,9,1
ANDHRA PRADESH,SRIKAKULAM,2009,31,2
ANDHRA PRADESH,VIJAYAWADA CITY,2009,34,54
ANDHRA PRADESH,VIJAYAWADA RLY.,2009,3,4
ANDHRA PRADESH,VISAKHA RURAL,2009,47,36
ANDHRA PRADESH,VISAKHAPATNAM,2009,28,25
ANDHRA PRADESH,VIZIANAGARAM,2009,30,24
ANDHRA PRADESH,WARANGAL,2009,103,42
ANDHRA PRADESH,WEST GODAVARI,2009,73,124
ANDHRA PRADESH,TOTAL,2009,2449,1859
ARUNACHAL PRADESH,ANJAW,2009,0,0
ARUNACHAL PRADESH,CHANGLANG,2009,3,2
ARUNACHAL PRADESH,DIBANG VALLEY,2009,1,1
ARUNACHAL PRADESH,K/KUMEY,2009,6,4
ARUNACHAL PRADESH,KAMENG EAST,2009,5,0
ARUNACHAL PRADESH,KAMENG WEST,2009,3,5
ARUNACHAL PRADESH,LOHIT,2009,9,1
ARUNACHAL PRADESH,PAPUM PARE,2009,7,4
ARUNACHAL PRADESH,SIANG EAST,2009,3,2
ARUNACHAL PRADESH,SIANG UPPER,2009,0,0
ARUNACHAL PRADESH,SIANG WEST,2009,11,3
ARUNACHAL PRADESH,SUBANSIRI LOWER,2009,1,3
ARUNACHAL PRADESH,SUBANSIRI UPPER,2009,4,3
ARUNACHAL PRADESH,TAWANG,2009,1,0
ARUNACHAL PRADESH,TIRAP,2009,5,3
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2009,0,2
ARUNACHAL PRADESH,TOTAL,2009,59,33
ASSAM,BARPETA,2009,46,20
ASSAM,BASKA,2009,29,14
ASSAM,BONGAIGAON,2009,13,9
ASSAM,C.I.D.,2009,1,0
ASSAM,CACHAR,2009,56,10
ASSAM,CHIRANG,2009,34,1
ASSAM,DARRANG,2009,29,8
ASSAM,DHEMAJI,2009,20,27
ASSAM,DHUBRI,2009,53,16
ASSAM,DIBRUGARH,2009,77,4
ASSAM,G.R.P.,2009,8,0
ASSAM,GOALPARA,2009,51,4
ASSAM,GOLAGHAT,2009,55,22
ASSAM,GUWAHATI CITY,2009,86,34
ASSAM,HAILAKANDI,2009,12,1
ASSAM,JORHAT,2009,26,4
ASSAM,KAMRUP,2009,43,20
ASSAM,KARBI ANGLONG,2009,40,13
ASSAM,KARIMGANJ,2009,34,10
ASSAM,KOKRAJHAR,2009,69,25
ASSAM,LAKHIMPUR,2009,31,20
ASSAM,MORIGAON,2009,26,10
ASSAM,N.C.HILLS,2009,73,12
ASSAM,NAGAON,2009,75,67
ASSAM,NALBARI,2009,23,22
ASSAM,R.P.O.,2009,4,0
ASSAM,SIBSAGAR,2009,68,24
ASSAM,SONITPUR,2009,109,20
ASSAM,TINSUKIA,2009,85,0
ASSAM,UDALGURI,2009,47,0
ASSAM,TOTAL,2009,1323,417
BIHAR,ARARIA,2009,50,21
BIHAR,ARWAL,2009,23,15
BIHAR,AURANGABAD,2009,67,6
BIHAR,BAGAHA,2009,38,41
BIHAR,BANKA,2009,78,53
BIHAR,BEGUSARAI,2009,109,237
BIHAR,BETTIAH,2009,65,16
BIHAR,BHABHUA,2009,56,27
BIHAR,BHAGALPUR,2009,73,8
BIHAR,BHOJPUR,2009,94,34
BIHAR,BUXAR,2009,53,37
BIHAR,DARBHANGA,2009,49,121
BIHAR,GAYA,2009,155,33
BIHAR,GOPALGANJ,2009,81,127
BIHAR,JAMALPUR RLY.,2009,6,2
BIHAR,JAMUI,2009,65,156
BIHAR,JEHANABAD,2009,48,10
BIHAR,KATIHAR,2009,89,19
BIHAR,KATIHAR RLY.,2009,9,0
BIHAR,KHAGARIA,2009,46,114
BIHAR,KISHANGANJ,2009,32,0
BIHAR,LAKHISARAI,2009,45,73
BIHAR,MADHEPURA,2009,45,10
BIHAR,MADHUBANI,2009,66,7
BIHAR,MOTIHARI,2009,127,253
BIHAR,MUNGER,2009,79,133
BIHAR,MUZAFFARPUR,2009,150,19
BIHAR,MUZAFFARPUR RLY.,2009,19,21
BIHAR,NALANDA,2009,114,301
BIHAR,NAUGACHIA,2009,32,63
BIHAR,NAWADAH,2009,60,27
BIHAR,PATNA,2009,314,104
BIHAR,PATNA RLY.,2009,21,6
BIHAR,PURNEA,2009,86,119
BIHAR,ROHTAS,2009,110,63
BIHAR,SAHARSA,2009,49,123
BIHAR,SAMASTIPUR,2009,109,211
BIHAR,SARAN,2009,112,175
BIHAR,SHEIKHPURA,2009,16,0
BIHAR,SHEOHAR,2009,20,17
BIHAR,SITAMARHI,2009,67,22
BIHAR,SIWAN,2009,82,50
BIHAR,SUPAUL,2009,36,138
BIHAR,VAISHALI,2009,107,56
BIHAR,TOTAL,2009,3152,3068
CHHATTISGARH,BALRAMPUR,2009,41,18
CHHATTISGARH,BILASPUR,2009,96,52
CHHATTISGARH,BIZAPUR,2009,61,102
CHHATTISGARH,DANTEWARA,2009,60,76
CHHATTISGARH,DHAMTARI,2009,15,16
CHHATTISGARH,DURG,2009,87,45
CHHATTISGARH,GRP RAIPUR,2009,8,1
CHHATTISGARH,JAGDALPUR,2009,71,45
CHHATTISGARH,JANJGIR,2009,58,23
CHHATTISGARH,JASHPUR,2009,53,23
CHHATTISGARH,KABIRDHAM,2009,20,14
CHHATTISGARH,KANKER,2009,46,26
CHHATTISGARH,KORBA,2009,58,12
CHHATTISGARH,KORIYA,2009,29,15
CHHATTISGARH,MAHASAMUND,2009,15,13
CHHATTISGARH,NARAYANPUR,2009,17,51
CHHATTISGARH,RAIGARH,2009,82,24
CHHATTISGARH,RAIPUR,2009,101,94
CHHATTISGARH,RAJNANDGAON,2009,55,31
CHHATTISGARH,SARGUJA,2009,58,28
CHHATTISGARH,SURAJPUR,2009,52,23
CHHATTISGARH,TOTAL,2009,1083,732
GOA,NORTH GOA,2009,33,9
GOA,SOUTH GOA,2009,20,15
GOA,TOTAL,2009,53,24
GUJARAT,AHMEDABAD COMMR.,2009,83,50
GUJARAT,AHMEDABAD RURAL,2009,19,19
GUJARAT,AHWA-DANG,2009,5,1
GUJARAT,AMRELI,2009,27,8
GUJARAT,ANAND,2009,36,4
GUJARAT,BHARUCH,2009,26,19
GUJARAT,BHAVNAGAR,2009,41,24
GUJARAT,DAHOD,2009,33,36
GUJARAT,GANDHINAGAR,2009,28,8
GUJARAT,HIMATNAGAR,2009,34,15
GUJARAT,JAMNAGAR,2009,32,19
GUJARAT,JUNAGADH,2009,48,28
GUJARAT,KHEDA NORTH,2009,23,12
GUJARAT,KUTCH,2009,35,20
GUJARAT,MEHSANA,2009,29,21
GUJARAT,NARMADA,2009,13,3
GUJARAT,NAVSARI,2009,18,5
GUJARAT,PALANPUR,2009,38,16
GUJARAT,PANCHMAHAL,2009,35,16
GUJARAT,PATAN,2009,21,11
GUJARAT,PORBANDAR,2009,11,7
GUJARAT,RAJKOT COMMR.,2009,35,26
GUJARAT,RAJKOT RURAL,2009,41,28
GUJARAT,SURAT COMMR.,2009,101,15
GUJARAT,SURAT RURAL,2009,39,5
GUJARAT,SURENDRANAGAR,2009,40,10
GUJARAT,TAPI,2009,15,0
GUJARAT,VADODARA COMMR.,2009,24,25
GUJARAT,VADODARA RURAL,2009,52,14
GUJARAT,VALSAD,2009,22,2
GUJARAT,W.RLY,2009,16,1
GUJARAT,TOTAL,2009,1020,468
HARYANA,AMBALA,2009,35,18
HARYANA,BHIWANI,2009,48,40
HARYANA,FARIDABAD,2009,60,47
HARYANA,FATEHABAD,2009,33,14
HARYANA,GRP,2009,25,7
HARYANA,GURGAON,2009,84,38
HARYANA,HISSAR,2009,56,60
HARYANA,JHAJJAR,2009,66,36
HARYANA,JIND,2009,47,39
HARYANA,KAITHAL,2009,21,19
HARYANA,KARNAL,2009,27,46
HARYANA,KURUKSHETRA,2009,29,20
HARYANA,MAHENDRAGARH,2009,28,7
HARYANA,MEWAT,2009,18,23
HARYANA,PALWAL,2009,39,38
HARYANA,PANCHKULA,2009,14,6
HARYANA,PANIPAT,2009,64,30
HARYANA,REWARI,2009,34,23
HARYANA,ROHTAK,2009,65,61
HARYANA,SIRSA,2009,36,18
HARYANA,SONIPAT,2009,83,70
HARYANA,YAMUNANAGAR,2009,36,30
HARYANA,TOTAL,2009,948,690
HIMACHAL PRADESH,BADDIPOLICEDIST,2009,10,1
HIMACHAL PRADESH,BILASPUR,2009,8,6
